Check ID,Created (UTC),Name,Hostname,Tags,Type,Verify Certificate,Status,Last Check Time (UTC)
2158378,2016-05-24 10:14:41,www.metalliskamaterial.se,www.metalliskamaterial.se,"[""epwsweb103""]",http,,up,2025-05-05 08:33:38
1100705,2014-01-30 05:26:06,www.bostadsbolaget.vastervik.se,www.bostadsbolaget.vastervik.se,[],http,1.0,up,2025-05-05 08:33:10
1110725,2014-02-07 09:05:46,www.introduce.se,www.introduce.se,[],http,1.0,up,2025-05-05 08:33:20
1172837,2014-03-31 23:42:26,www.ieo.it,www.ieo.it,"[""everweb"",""ieo"",""ieoweb01"",""ieoweb02""]",http,,up,2025-05-05 08:33:23
1442036,2014-12-05 10:11:37,www.saarioinen.fi,www.saarioinen.fi,[],http,,up,2025-05-05 08:33:02
1442039,2014-12-05 10:14:31,www.lif.se,www.lif.se,[],http,,up,2025-05-05 08:33:51
1442361,2014-12-05 15:33:16,www.edschats.com,www.edschats.com,[],http,,up,2025-05-05 08:33:01
1442382,2014-12-05 15:49:21,www.folkbildning.net,www.folkbildning.net,"[""rioweb01""]",http,,paused,2024-07-17 11:37:13
6210862,2020-06-18 07:32:05,www.giftinformation.se,www.giftinformation.se,[],http,1.0,up,2025-05-05 08:33:38
1551738,2015-03-27 15:07:18,nuget.episerver.com,nuget.episerver.com,[],http,,up,2025-05-05 08:33:51
1561793,2015-04-08 02:11:18,www.c4energi.se,www.c4energi.se,"[""epwsweb101""]",http,,paused,2025-01-24 14:57:25
1583292,2015-04-29 04:25:01,www.byggvarubedomningen.se,www.byggvarubedomningen.se,[],http,1.0,paused,2024-09-11 22:10:26
1588668,2015-05-05 08:14:39,bluebuffalo.com,bluebuffalo.com,"[""azurevm""]",http,,up,2025-05-05 08:33:46
1621447,2015-06-05 11:59:25,www.varma.fi,www.varma.fi,"[""varmaweb01""]",http,,up,2025-05-05 08:33:58
1635549,2015-06-18 14:43:26,bbapi.bluebuffalo.com,bbapi.bluebuffalo.com,"[""azurevm""]",http,,up,2025-05-05 08:33:29
1635553,2015-06-18 14:44:02,bbcdb.bluebuffalo.com,bbcdb.bluebuffalo.com,"[""azurevm""]",http,1.0,up,2025-05-05 08:32:58
1642711,2015-06-25 12:05:57,www.audifinans.no,www.audifinans.no,"[""volkswagenweb01""]",http,,paused,2024-03-08 12:12:57
1642712,2015-06-25 12:07:00,www.skodafinans.no,www.skodafinans.no,[],http,,paused,2024-03-08 12:13:43
1642717,2015-06-25 12:08:29,www.volkswagenfinans.no,www.volkswagenfinans.no,"[""volkswagenweb01""]",http,,paused,2024-03-08 12:13:04
1730458,2015-08-17 02:41:45,www.sogeti.ie,www.sogeti.ie,[],http,1.0,paused,2024-12-11 08:38:50
1768434,2015-09-01 20:55:01,medlem.lif.se,medlem.lif.se,[],http,,up,2025-05-05 08:33:12
1779326,2015-09-07 01:31:58,veho.fi,veho.fi,[],http,,up,2025-05-05 08:33:17
1807561,2015-09-21 03:52:18,www.regiongavleborg.se,www.regiongavleborg.se,[],http,,up,2025-05-05 08:33:30
1847294,2015-10-20 00:51:47,www.verticalscreen.com,www.verticalscreen.com,[],http,1.0,up,2025-05-05 08:33:15
1847297,2015-10-20 00:56:12,www.bigreport.com,www.bigreport.com,[],http,,up,2025-05-05 08:33:17
1847335,2015-10-20 02:00:09,www.fieldprint.com,www.fieldprint.com,[],http,1.0,up,2025-05-05 08:33:20
1849080,2015-10-21 04:05:44,www.certiphi.com,www.certiphi.com,[],http,,up,2025-05-05 08:33:26
1928884,2015-12-28 04:47:43,www.newschool.edu,www.newschool.edu,[],http,1.0,up,2025-05-05 08:33:43
1955885,2016-01-19 09:31:02,www.cordishotels.com,www.cordishotels.com,[],http,,paused,2025-03-24 13:38:32
1957146,2016-01-19 20:21:58,ZD1270862 folktandvardenskane.se,folktandvardenskane.se,[],http,1.0,paused,2023-11-01 13:32:18
9733265,2021-11-02 04:24:45,www.mpn10.no,www.mpn10.no,[],http,1.0,paused,2025-03-13 13:27:07
2007332,2016-02-17 11:33:22,www.hjart-lung.se,www.hjart-lung.se,"[""epwsweb102""]",http,1.0,up,2025-05-05 08:33:15
2048680,2016-03-14 09:44:40,www.snusochtandsticksmuseum.se,www.snusochtandsticksmuseum.se,"[""swematchweb03""]",http,,up,2025-05-05 08:33:21
2087183,2016-04-08 14:38:49,www.ecster.se,www.ecster.se,"[""everweb"",""hbfweb01"",""hbfweb02""]",http,,paused,2025-02-21 12:11:53
2090083,2016-04-11 13:44:29,zd1586668 - www.sogeti.be,www.sogeti.be,[],http,1.0,paused,2024-12-05 08:52:39
2090099,2016-04-11 13:49:24,www.sogeti.de,www.sogeti.de,[],http,1.0,paused,2025-01-27 09:50:08
2090100,2016-04-11 13:50:34,zd1624746 - www.sogeti.es,www.sogeti.es,[],http,1.0,paused,2025-01-21 09:42:06
2090103,2016-04-11 13:52:22,www.sogeti.lu,www.sogeti.lu,[],http,1.0,paused,2024-12-11 08:56:16
2123420,2016-04-29 19:36:42,www.hfab.se,www.hfab.se,[],http,,up,2025-05-05 08:33:45
2136355,2016-05-09 18:23:01,www.swep.net,www.swep.net,[],http,,up,2025-05-05 08:32:58
2156489,2016-05-23 09:43:39,www.ul.se,www.ul.se,[],http,,up,2025-05-05 08:33:41
2156725,2016-05-23 11:44:10,www.kappala.se,www.kappala.se,[],http,1.0,up,2025-05-05 08:33:57
2156726,2016-05-23 11:45:12,www.norrvatten.se,www.norrvatten.se,"[""epwsweb102""]",http,1.0,up,2025-05-05 08:33:39
2156827,2016-05-23 12:56:42,www.capio.com,www.capio.com,"[""everweb"",""capio""]",http,1.0,up,2025-05-05 08:33:48
2158287,2016-05-24 09:33:10,www.nefab.com,www.nefab.com,[],http,1.0,paused,2025-04-12 01:40:15
2158336,2016-05-24 09:44:33,www.kronfagel.se,www.kronfagel.se,[],http,,up,2025-05-05 08:33:25
2213491,2016-07-03 16:09:18,zd1652827-www.oslotech.no,www.oslotech.no,"[""ws53""]",http,,paused,2025-03-03 01:38:10
2269693,2016-08-18 07:10:02,Episerver Cloud API / License API,cloud-api.episerver.com,"[""cloudapi""]",http,,up,2025-05-05 08:33:00
2332616,2016-10-12 15:14:41,www.periodicfevers.com,www.periodicfevers.com,[],http,,paused,2024-12-09 11:41:27
2380446,2016-11-21 04:22:11,www.flinnsci.com,www.flinnsci.com,"[""flscprodwebs""]",http,,up,2025-05-05 08:33:14
2380449,2016-11-21 04:25:53,www.flinnsci.ca,www.flinnsci.ca,"[""flscprodwebs""]",http,,up,2025-05-05 08:33:55
2389313,2016-11-23 21:25:16,www.aranas.se,www.aranas.se,[],http,,up,2025-05-05 08:33:51
2472894,2017-01-23 11:25:53,www.flamestudy.dk,www.flamestudy.dk,[],http,,up,2025-05-05 08:33:49
2472895,2017-01-23 11:25:53,www.flame-study.dk,www.flame-study.dk,[],http,,up,2025-05-05 08:33:43
2498089,2017-01-30 15:23:53,www.sandstruck.com,www.sandstruck.com,[],http,,up,2025-05-05 08:32:56
2556285,2017-02-22 15:07:26,www.hbv.se,www.hbv.se,[],http,1.0,up,2025-05-05 08:33:18
2778928,2017-04-24 18:09:30,www.accessconsciousness.com,www.accessconsciousness.com,[],http,1.0,paused,2025-02-10 04:31:04
3169963,2017-07-05 15:04:15,bellman.com,bellman.com,"[""epwsweb104""]",http,,up,2025-05-05 08:33:28
3771976,2017-10-19 12:27:23,www.onspot.com,www.onspot.com,"[""vbgweb02""]",http,,up,2025-05-05 08:33:48
1113145,2014-02-10 11:57:40,www.sunne.se,sunne.se,[],http,,up,2025-05-05 08:33:34
4173177,2018-01-03 18:33:58,Episerver Zendesk Help Center,episerver.zendesk.com,[],http,,up,2025-05-05 08:33:26
