Check ID,Created (UTC),Name,Hostname,Tags,Type,Verify Certificate,Status,Last Check Time (UTC)
12174872,2023-03-08 09:01:45,optiq-emea-aks7-provisioning-service,optiq-emea-aks7.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 04:44:53
12174874,2023-03-08 09:01:46,optiq-emea-aks7-doc-service,optiq-emea-aks7.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 04:44:36
12177279,2023-03-09 05:57:00,optiq-emea-aks8-provisioning-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:37:29
12177280,2023-03-09 05:57:00,optiq-emea-aks8-doc-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:36:10
12177281,2023-03-09 05:57:00,optiq-emea-aks8-extract-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:36:08
12177282,2023-03-09 05:57:00,optiq-emea-aks8-ingest-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:36:02
12177675,2023-03-09 09:23:22,optiq-emea-aks8-ingest-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:36:18
12177678,2023-03-09 09:23:22,optiq-emea-aks8-doc-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:35:43
12177679,2023-03-09 09:23:23,optiq-emea-aks8-provisioning-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:37:25
12177680,2023-03-09 09:23:23,optiq-emea-aks8-extract-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:36:18
12177682,2023-03-09 09:23:23,optiq-emea-aks8-journal-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:35:58
12177766,2023-03-09 09:41:46,optiq-emea-aks8-provisioning-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:37:34
12177767,2023-03-09 09:41:47,optiq-emea-aks8-doc-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:35:36
12177769,2023-03-09 09:41:47,optiq-emea-aks8-extract-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:35:43
12177771,2023-03-09 09:41:47,optiq-emea-aks8-ingest-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:37:00
12177772,2023-03-09 09:41:47,optiq-emea-aks8-journal-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:37:42
12177818,2023-03-09 09:55:28,optiq-emea-aks8-provisioning-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:37:23
12177819,2023-03-09 09:55:28,optiq-emea-aks8-doc-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:37:37
12177820,2023-03-09 09:55:28,optiq-emea-aks8-extract-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:37:18
12177822,2023-03-09 09:55:28,optiq-emea-aks8-ingest-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:37:50
12177824,2023-03-09 09:55:28,optiq-emea-aks8-journal-service,optiq-emea-aks8.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:37:27
12177935,2023-03-09 10:32:28,optiq-emea-aks9-extract-service,optiq-emea-aks9.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:37:11
12177936,2023-03-09 10:32:28,optiq-emea-aks9-doc-service,optiq-emea-aks9.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:37:17
12177938,2023-03-09 10:32:28,optiq-emea-aks9-provisioning-service,optiq-emea-aks9.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:37:10
12177940,2023-03-09 10:32:29,optiq-emea-aks9-journal-service,optiq-emea-aks9.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-03-09 20:37:19
12301573,2023-05-23 13:15:03,www.sigvaris.kr || sigv04aaput860prod,www.sigvaris.kr,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301575,2023-05-23 13:15:08,www.sigvaris.tw || sigv04aaput860prod,www.sigvaris.tw,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301576,2023-05-23 13:15:12,www.sigvarisna.com || sigv04aaput860prod,www.sigvarisna.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301577,2023-05-23 13:15:15,www.sigvaris.be || sigv04aaput860prod,www.sigvaris.be,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301578,2023-05-23 13:15:21,www.sigvaris.pl || sigv04aaput860prod,www.sigvaris.pl,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301579,2023-05-23 13:15:25,www.nojetleg.fr || sigv04aaput860prod,www.nojetleg.fr,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301581,2023-05-23 13:15:29,www.sigvaris.com.pl || sigv04aaput860prod,www.sigvaris.com.pl,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301582,2023-05-23 13:15:32,www.nojetleg.com || sigv04aaput860prod,www.nojetleg.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301583,2023-05-23 13:15:41,www.sigvaris.pt || sigv04aaput860prod,www.sigvaris.pt,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301584,2023-05-23 13:15:43,www.galbea.com || sigv04aaput860prod,www.galbea.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301585,2023-05-23 13:15:47,www.sigvaris.swiss || sigv04aaput860prod,www.sigvaris.swiss,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301587,2023-05-23 13:15:54,www.sigvaris.asia || sigv04aaput860prod,www.sigvaris.asia,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301589,2023-05-23 13:16:01,www.venoped.com || sigv04aaput860prod,www.venoped.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301593,2023-05-23 13:16:19,shop-us.sigvaris.com || sigv04aaput860prod,shop-us.sigvaris.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301594,2023-05-23 13:16:25,www.sigvaris.hk || sigv04aaput860prod,www.sigvaris.hk,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301595,2023-05-23 13:16:28,www.sigvaris.com.au || sigv04aaput860prod,www.sigvaris.com.au,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301600,2023-05-23 13:16:45,www.sigvaris.it || sigv04aaput860prod,www.sigvaris.it,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301601,2023-05-23 13:16:51,www.sigvaris.cn || sigv04aaput860prod,www.sigvaris.cn,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301603,2023-05-23 13:16:56,www.sigvaris.ru || sigv04aaput860prod,www.sigvaris.ru,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301605,2023-05-23 13:17:12,www.sigvaris.com || sigv04aaput860prod,www.sigvaris.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301609,2023-05-23 13:17:26,www.sigvaris.ch || sigv04aaput860prod,www.sigvaris.ch,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301610,2023-05-23 13:17:38,www.sigvaris.at || sigv04aaput860prod,www.sigvaris.at,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301612,2023-05-23 13:17:47,www.oedemainstitute.com || sigv04aaput860prod,www.oedemainstitute.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301613,2023-05-23 13:17:50,www.sigvaris.ca || sigv04aaput860prod,www.sigvaris.ca,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301614,2023-05-23 13:18:08,www.oedemainstitute.com.au || sigv04aaput860prod,www.oedemainstitute.com.au,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301617,2023-05-23 13:19:11,www.sigvaris.group || sigv04aaput860prod,www.sigvaris.group,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301618,2023-05-23 13:19:14,shop.sigvaris.com || sigv04aaput860prod,shop.sigvaris.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301619,2023-05-23 13:19:30,www.sigvaris.ua || sigv04aaput860prod,www.sigvaris.ua,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301620,2023-05-23 13:19:36,www.sigvaris.com.cn || sigv04aaput860prod,www.sigvaris.com.cn,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301621,2023-05-23 13:19:42,www.sigvaris.in || sigv04aaput860prod,www.sigvaris.in,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301624,2023-05-23 13:20:02,www.sigvaris.gr || sigv04aaput860prod,www.sigvaris.gr,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301626,2023-05-23 13:20:35,www.medical-online-hub.com || sigv04aaput860prod,www.medical-online-hub.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12301628,2023-05-23 13:20:56,www.oedema-institute.com || sigv04aaput860prod,www.oedema-institute.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12358217,2023-06-21 07:35:39,optiq-emea-prep02-search-service,optiq-emea-prep02.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-06-21 21:50:25
12358218,2023-06-21 07:35:39,optiq-emea-prep02-doc-service,optiq-emea-prep02.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-06-21 21:50:32
12358219,2023-06-21 07:35:39,optiq-gateway-healthcheck,prod.cg.optimizely.com,"[""production"",""optiq"",""gateway""]",http,1.0,up,2025-05-05 08:33:54
12358220,2023-06-21 07:35:40,optiq-emea-prep02-provisioning-service,optiq-emea-prep02.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-06-21 21:50:37
12358221,2023-06-21 07:35:40,optiq-emea-prep02-journal-service,optiq-emea-prep02.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-06-21 21:50:35
12358222,2023-06-21 07:35:40,optiq-emea-prep02-storedqueries-service,optiq-emea-prep02.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-06-21 21:50:49
12358223,2023-06-21 07:35:41,optiq-emea-prep02-ingest-service,optiq-emea-prep02.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,paused,2023-06-21 21:50:39
12399749,2023-07-12 08:53:27,optiq-uaen-prep01-provisioning-service,optiq-uaen-prep01.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,up,2025-05-05 08:34:04
12399750,2023-07-12 08:53:27,optiq-uaen-prep01-extract-service,optiq-uaen-prep01.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,up,2025-05-05 08:34:29
12399751,2023-07-12 08:53:27,optiq-uaen-prep01-doc-service,optiq-uaen-prep01.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,up,2025-05-05 08:33:35
12399753,2023-07-12 08:53:27,optiq-uaen-prep01-ingest-service,optiq-uaen-prep01.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,up,2025-05-05 08:33:55
12399755,2023-07-12 08:53:47,optiq-uaen-prod01-journal-service,optiq-uaen-prod01.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,up,2025-05-05 08:34:10
12399758,2023-07-12 08:53:47,optiq-uaen-prod01-extract-service,optiq-uaen-prod01.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,up,2025-05-05 08:34:27
12399759,2023-07-12 08:53:47,optiq-uaen-prod01-doc-service,optiq-uaen-prod01.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,up,2025-05-05 08:34:29
12399760,2023-07-12 08:53:47,optiq-uaen-prod01-provisioning-service,optiq-uaen-prod01.cg.optimizely.com,"[""emea"",""production"",""optiq""]",http,1.0,up,2025-05-05 08:34:26
12540200,2023-09-05 00:59:52,www.beachwise.org.uk || pegp02app2j602vprod,www.beachwise.org.uk,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_pegp"",""pegp02app2j602vprod"",""cluster_pegp02app2j602vprod""]",http,1.0,paused,
12703183,2023-09-21 07:23:06,www.sigvaris.es || sigv04aaput860prod,www.sigvaris.es,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12703184,2023-09-21 07:23:18,www.sigvaris.co.nz || sigv04aaput860prod,www.sigvaris.co.nz,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12703185,2023-09-21 07:23:29,www.sigvaris-export.com || sigv04aaput860prod,www.sigvaris-export.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12703186,2023-09-21 07:23:40,www.sigvarisusa.com || sigv04aaput860prod,www.sigvarisusa.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12703187,2023-09-21 07:23:53,www.sigvaris.mx || sigv04aaput860prod,www.sigvaris.mx,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12703188,2023-09-21 07:24:05,www.sigvaris.fr || sigv04aaput860prod,www.sigvaris.fr,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12703189,2023-09-21 07:24:16,www.sigvaris.de || sigv04aaput860prod,www.sigvaris.de,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12703190,2023-09-21 07:24:28,www.sigvaris.co.uk || sigv04aaput860prod,www.sigvaris.co.uk,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12703193,2023-09-21 07:24:40,www.sigvaris.com.mx || sigv04aaput860prod,www.sigvaris.com.mx,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12703194,2023-09-21 07:24:51,www.sigvaris.com.br || sigv04aaput860prod,www.sigvaris.com.br,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv04aaput860prod"",""cluster_sigv04aaput860prod""]",http,1.0,paused,
12841925,2023-12-19 09:59:22,golf.se/om-golfsverige/,golf.se,[],http,1.0,up,2025-05-05 08:33:50
12841930,2023-12-19 10:05:04,golf.se/friskvardsbidrag,golf.se,[],http,1.0,up,2025-05-05 08:34:00
12851211,2023-12-27 08:47:06,golf.se/for-klubben/regler--handicap/utbildningsmaterial/,golf.se,[],http,1.0,up,2025-05-05 08:33:53
12851215,2023-12-27 08:56:19,golf.se/for-spelaren/tavlingar/juniortavlingar/ovriga-tavlingar/jsm-klubblag/,golf.se,[],http,1.0,up,2025-05-05 08:34:32
12851217,2023-12-27 08:58:46,golf.se/for-spelaren/tavlingar/juniortavlingar/,golf.se,[],http,1.0,up,2025-05-05 08:34:20
12914233,2024-02-14 05:01:45,9moismesjambesetmoi.sigvaris.com || sigv03aap5yr8vprod,9moismesjambesetmoi.sigvaris.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:40
12929101,2024-02-26 08:51:46,ns2 diaverum.com,diaverum.com,[],dns,,paused,2025-03-24 06:50:27
12013835,2022-12-07 00:14:31,optiq-gateway-healthcheck,cg.optimizely.com,"[""production"",""optiq"",""gateway""]",http,1.0,up,2025-05-05 08:34:34
12013836,2022-12-07 00:14:35,optiq-gateway-healthcheck,cg.optimizely.com,"[""production"",""optiq"",""gateway""]",http,1.0,up,2025-05-05 08:34:24
12013837,2022-12-07 00:14:37,optiq-gateway-healthcheck,cg.optimizely.com,"[""production"",""optiq"",""gateway""]",http,1.0,up,2025-05-05 08:33:54
12013865,2022-12-07 00:15:01,optiq-gateway-healthcheck,cg.optimizely.com,"[""production"",""optiq"",""gateway""]",http,1.0,up,2025-05-05 08:34:39
12013866,2022-12-07 00:15:02,optiq-gateway-healthcheck,cg.optimizely.com,"[""production"",""optiq"",""gateway""]",http,1.0,up,2025-05-05 08:34:17
12399746,2023-07-12 08:53:26,optiq-gateway-healthcheck,cg.optimizely.com,"[""production"",""optiq"",""gateway""]",http,1.0,up,2025-05-05 08:34:01
12399761,2023-07-12 08:53:47,optiq-gateway-healthcheck,cg.optimizely.com,"[""production"",""optiq"",""gateway""]",http,1.0,up,2025-05-05 08:34:28
13310025,2024-05-07 13:18:49,www.molnlycke.pt || molnlyckewp19lprod,www.molnlycke.pt,"[""dxc"",""molnlyckewp19lprod"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""cluster_molnlyckewp19lprod"",""customer_mhca""]",http,1.0,up,2025-05-05 08:34:51
13310026,2024-05-07 13:18:51,www.molnlycke.cn || molnlyckewp19lprod,www.molnlycke.cn,"[""dxc"",""molnlyckewp19lprod"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""cluster_molnlyckewp19lprod"",""customer_mhca""]",http,1.0,up,2025-05-05 08:34:13
13310027,2024-05-07 13:18:51,www.molnlycke.com.br || molnlyckewp19lprod,www.molnlycke.com.br,"[""dxc"",""molnlyckewp19lprod"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""cluster_molnlyckewp19lprod"",""customer_mhca""]",http,1.0,up,2025-05-05 08:33:55
13310028,2024-05-07 13:18:51,www.molnlycke.dk || molnlyckewp19lprod,www.molnlycke.dk,"[""dxc"",""molnlyckewp19lprod"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""cluster_molnlyckewp19lprod"",""customer_mhca""]",http,1.0,up,2025-05-05 08:34:46
13310029,2024-05-07 13:18:51,www.molnlycke.fr || molnlyckewp19lprod,www.molnlycke.fr,"[""dxc"",""molnlyckewp19lprod"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""cluster_molnlyckewp19lprod"",""customer_mhca""]",http,1.0,up,2025-05-05 08:34:52
13310030,2024-05-07 13:18:51,www.molnlycke.be || molnlyckewp19lprod,www.molnlycke.be,"[""dxc"",""molnlyckewp19lprod"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""cluster_molnlyckewp19lprod"",""customer_mhca""]",http,1.0,up,2025-05-05 08:34:25
13310031,2024-05-07 13:18:51,www.molnlycke.pl || molnlyckewp19lprod,www.molnlycke.pl,"[""dxc"",""molnlyckewp19lprod"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""cluster_molnlyckewp19lprod"",""customer_mhca""]",http,1.0,up,2025-05-05 08:34:31
13310032,2024-05-07 13:18:52,www.molnlycke.co.nz || molnlyckewp19lprod,www.molnlycke.co.nz,"[""dxc"",""molnlyckewp19lprod"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""cluster_molnlyckewp19lprod"",""customer_mhca""]",http,1.0,up,2025-05-05 08:34:29
13310033,2024-05-07 13:18:52,www.molnlycke.no || molnlyckewp19lprod,www.molnlycke.no,"[""dxc"",""molnlyckewp19lprod"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""cluster_molnlyckewp19lprod"",""customer_mhca""]",http,1.0,up,2025-05-05 08:34:35
13310034,2024-05-07 13:18:52,www.molnlycke.kr || molnlyckewp19lprod,www.molnlycke.kr,"[""dxc"",""molnlyckewp19lprod"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""cluster_molnlyckewp19lprod"",""customer_mhca""]",http,1.0,up,2025-05-05 08:34:36
13310037,2024-05-07 13:19:24,www.molnlycke.de || molnlyckewp19lprod,www.molnlycke.de,"[""dxc"",""molnlyckewp19lprod"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""cluster_molnlyckewp19lprod"",""customer_mhca""]",http,1.0,up,2025-05-05 08:34:14
13310045,2024-05-07 13:20:31,www.molnlycke.lt || molnlyckewp19lprod,www.molnlycke.lt,"[""dxc"",""molnlyckewp19lprod"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""cluster_molnlyckewp19lprod"",""customer_mhca""]",http,1.0,up,2025-05-05 08:33:57
13415348,2024-06-10 07:11:31,www.molnlycke.cz || molnlycke2gir36prod,www.molnlycke.cz,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_mhca"",""molnlycke2gir36prod"",""cluster_molnlycke2gir36prod""]",http,1.0,up,2025-05-05 08:33:55
13415349,2024-06-10 07:11:40,www.woundcareforme.com || molnlycke2gir36prod,www.woundcareforme.com,"[""dxc"",""molnlycke2gir36prod""]",http,1.0,paused,
13415350,2024-06-10 07:12:02,www.molnlycke.com || molnlycke2gir36prod,www.molnlycke.com,"[""dxc"",""molnlycke2gir36prod""]",http,1.0,up,2025-05-05 08:34:36
13415351,2024-06-10 07:12:29,www.molnlycke.com.au || molnlycke2gir36prod,www.molnlycke.com.au,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_mhca"",""molnlycke2gir36prod"",""cluster_molnlycke2gir36prod""]",http,1.0,paused,
13415352,2024-06-10 07:12:30,www.molnlycke.fr || molnlycke2gir36prod,www.molnlycke.fr,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_mhca"",""molnlycke2gir36prod"",""cluster_molnlycke2gir36prod""]",http,1.0,paused,
13415353,2024-06-10 07:12:32,www.molnlycke.es || molnlycke2gir36prod,www.molnlycke.es,"[""dxc"",""molnlycke2gir36prod""]",http,1.0,paused,
13415354,2024-06-10 07:12:32,www.molnlycke.ch || molnlycke2gir36prod,www.molnlycke.ch,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_mhca"",""molnlycke2gir36prod"",""cluster_molnlycke2gir36prod""]",http,1.0,paused,
13415355,2024-06-10 07:12:35,www.molnlycke.dk || molnlycke2gir36prod,www.molnlycke.dk,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_mhca"",""molnlycke2gir36prod"",""cluster_molnlycke2gir36prod""]",http,1.0,paused,
13415356,2024-06-10 07:12:36,www.molnlycke.de || molnlycke2gir36prod,www.molnlycke.de,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_mhca"",""molnlycke2gir36prod"",""cluster_molnlycke2gir36prod""]",http,1.0,paused,
