Check ID,Created (UTC),Name,Hostname,Tags,Type,Verify Certificate,Status,Last Check Time (UTC)
12061778,2023-01-11 07:04:34,www.sigvaris.es || sigv03aap5yr8vprod,www.sigvaris.es,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:49
12061779,2023-01-11 07:04:35,www.nojetleg.fr || sigv03aap5yr8vprod,www.nojetleg.fr,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:23
12061780,2023-01-11 07:04:38,www.sigvaris.cn || sigv03aap5yr8vprod,www.sigvaris.cn,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:12
12061781,2023-01-11 07:04:49,www.sigvaris.asia || sigv03aap5yr8vprod,www.sigvaris.asia,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:10
12061782,2023-01-11 07:05:13,www.sigvarisna.com || sigv03aap5yr8vprod,www.sigvarisna.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:08
12061783,2023-01-11 07:05:35,www.sigvaris.ua || sigv03aap5yr8vprod,www.sigvaris.ua,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:22
12061784,2023-01-11 07:05:44,www.sigvaris.pt || sigv03aap5yr8vprod,www.sigvaris.pt,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:25
12061785,2023-01-11 07:05:48,www.sigvaris.group || sigv03aap5yr8vprod,www.sigvaris.group,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:55
12061787,2023-01-11 07:05:56,www.sigvaris.kr || sigv03aap5yr8vprod,www.sigvaris.kr,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:03
12061789,2023-01-11 07:06:00,www.nojetleg.com || sigv03aap5yr8vprod,www.nojetleg.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:08
12061790,2023-01-11 07:06:04,www.sigvaris.ru || sigv03aap5yr8vprod,www.sigvaris.ru,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:53
12061791,2023-01-11 07:06:08,www.sigvaris.com.au || sigv03aap5yr8vprod,www.sigvaris.com.au,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:55
12061792,2023-01-11 07:06:12,www.oedemainstitute.com || sigv03aap5yr8vprod,www.oedemainstitute.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:45
12061793,2023-01-11 07:06:15,shop-us.sigvaris.com || sigv03aap5yr8vprod,shop-us.sigvaris.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:03
12061794,2023-01-11 07:06:22,www.sigvaris.swiss || sigv03aap5yr8vprod,www.sigvaris.swiss,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:52
12061795,2023-01-11 07:06:28,www.sigvaris.gr || sigv03aap5yr8vprod,www.sigvaris.gr,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:18
12061796,2023-01-11 07:06:33,www.venoped.com || sigv03aap5yr8vprod,www.venoped.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:04
12061797,2023-01-11 07:06:38,www.sigvaris.tw || sigv03aap5yr8vprod,www.sigvaris.tw,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:54
12061798,2023-01-11 07:06:44,www.sigvaris.com.br || sigv03aap5yr8vprod,www.sigvaris.com.br,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:35
12061799,2023-01-11 07:07:00,www.sigvaris.co.nz || sigv03aap5yr8vprod,www.sigvaris.co.nz,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:17
12061800,2023-01-11 07:07:21,www.sigvarisusa.com || sigv03aap5yr8vprod,www.sigvarisusa.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:53
12061802,2023-01-11 07:07:30,www.sigvaris.mx || sigv03aap5yr8vprod,www.sigvaris.mx,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:17
12061803,2023-01-11 07:07:34,shop.sigvaris.com || sigv03aap5yr8vprod,shop.sigvaris.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:47
12061804,2023-01-11 07:07:41,www.sigvaris.pl || sigv03aap5yr8vprod,www.sigvaris.pl,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:44
12061806,2023-01-11 07:07:52,www.sigvaris.co.uk || sigv03aap5yr8vprod,www.sigvaris.co.uk,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:04
12061807,2023-01-11 07:07:55,www.oedema-institute.com || sigv03aap5yr8vprod,www.oedema-institute.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:10
12061808,2023-01-11 07:07:56,www.sigvaris.com || sigv03aap5yr8vprod,www.sigvaris.com,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:47
12061809,2023-01-11 07:08:00,www.sigvaris.be || sigv03aap5yr8vprod,www.sigvaris.be,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:33
12061810,2023-01-11 07:08:01,www.sigvaris.hk || sigv03aap5yr8vprod,www.sigvaris.hk,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:34:04
12061811,2023-01-11 07:08:08,www.sigvaris.it || sigv03aap5yr8vprod,www.sigvaris.it,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:54
12061812,2023-01-11 07:08:15,www.sigvaris.ch || sigv03aap5yr8vprod,www.sigvaris.ch,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:28
12061813,2023-01-11 07:08:40,www.sigvaris.com.mx || sigv03aap5yr8vprod,www.sigvaris.com.mx,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:54
12061814,2023-01-11 07:09:21,www.sigvaris.in || sigv03aap5yr8vprod,www.sigvaris.in,"[""dxc"",""service_dxc"",""env_production"",""role_availabilitymonitoring"",""customer_sigv"",""sigv03aap5yr8vprod"",""cluster_sigv03aap5yr8vprod""]",http,1.0,up,2025-05-05 08:33:37
